"lat","lon","year","mean"
47,13,1992,5.72
47,13,1993,5.26
47,13,1994,6.93
47,13,1995,5.22
47,13,1996,3.61
47,13,1997,4.91
47,13,1998,5.53
47,13,1999,5.61
47,13,2000,6.63
47,13,2001,5.66
47,13,2002,6.32
47,13,2003,6.13
47,13,2004,5.41
47,13,2005,4.68
47,13,2006,5.35
47,13,2007,6.3
47,14,1983,6.76
47,14,1984,5.65
47,14,1985,5.29
47,14,1986,5.62
47,14,1987,5.41
47,14,1988,6.72
47,14,1989,6.5
47,14,1990,6.79
47,14,1991,5.28
47,14,1992,6.58
47,14,1993,5.91
47,14,1994,7.49
47,14,1995,5.85
47,14,1996,3.81
47,14,1997,5.29
47,14,1998,6.15
47,14,1999,6.1
47,14,2000,7.34
47,14,2001,6.36
47,14,2002,6.95
47,14,2003,6.77
47,14,2004,5.96
47,14,2005,5.28
47,14,2006,5.85
47,14,2007,6.91
47,15,1983,8.42
47,15,1984,7.36
47,15,1985,6.85
47,15,1986,7.18
47,15,1987,6.98
47,15,1988,8.2
47,15,1989,8.15
47,15,1990,8.41
47,15,1991,6.95
47,15,1992,8.24
47,15,1993,7.54
47,15,1994,9.01
47,15,1995,7.47
47,15,1996,5.31
47,15,1997,6.84
47,15,1998,7.53
47,15,1999,7.5
47,15,2000,8.95
47,15,2001,7.92
47,15,2002,8.47
47,15,2003,8.34
47,15,2004,7.58
47,15,2005,6.96
47,15,2006,7.52
47,15,2007,8.53
47,16,1983,10.42
47,16,1984,9.4
47,16,1985,8.76
47,16,1986,9.26
47,16,1987,8.86
47,16,1988,10.03
47,16,1989,10.15
47,16,1990,10.39
47,16,1991,8.98
47,16,1992,10.33
47,16,1993,9.79
47,16,1994,11.18
47,16,1995,9.76
47,16,1996,7.74
47,16,1997,9.12
47,16,1998,9.4
47,16,1999,9.49
47,16,2000,11.14
47,16,2001,10.01
47,16,2002,10.54
47,16,2003,10.47
47,16,2004,9.89
47,16,2005,9.38
47,16,2006,9.97
47,16,2007,10.86
47,17,1983,11.85
47,17,1984,10.77
47,17,1985,10.06
47,17,1986,10.86
47,17,1987,10.05
47,17,1988,11.19
47,17,1989,11.56
47,17,1990,11.78
47,17,1991,10.31
47,17,1992,11.69
47,17,1993,11.28
47,17,1994,12.65
47,17,1995,11.28
47,17,1996,9.49
47,17,1997,10.56
47,17,1998,10.7
47,17,1999,10.85
47,17,2000,12.59
47,17,2001,11.39
47,17,2002,11.9
47,17,2003,11.81
47,17,2004,11.39
47,17,2005,11.01
47,17,2006,11.73
47,17,2007,12.47
47,18,1983,12.2
47,18,1984,10.96
47,18,1985,10.18
47,18,1986,11.21
47,18,1987,10.26
47,18,1988,11.33
47,18,1989,11.74
47,18,1990,11.96
47,18,1991,10.48
47,18,1992,11.77
47,18,1993,11.32
47,18,1994,12.84
47,18,1995,11.4
47,18,1996,9.72
47,18,1997,10.63
47,18,1998,10.87
47,18,1999,11.05
47,18,2000,12.65
47,18,2001,11.41
47,18,2002,12.01
47,18,2003,11.85
47,18,2004,11.5
47,18,2005,11.02
47,18,2006,11.82
47,18,2007,12.68
47,19,1983,12.31
47,19,1984,10.99
47,19,1985,10.18
47,19,1986,11.33
47,19,1987,10.29
47,19,1988,11.31
47,19,1989,11.79
47,19,1990,12.04
47,19,1991,10.53
47,19,1992,11.72
47,19,1993,11.26
47,19,1994,12.9
47,19,1995,11.39
47,19,1996,9.76
47,19,1997,10.59
47,19,1998,10.94
47,19,1999,11.13
47,19,2000,12.66
47,19,2001,11.35
47,19,2002,12.07
47,19,2003,11.75
47,19,2004,11.45
47,19,2005,10.9
47,19,2006,11.75
47,19,2007,12.73
47,20,1983,12.14
47,20,1984,10.85
47,20,1985,9.99
47,20,1986,11.17
47,20,1987,10.11
47,20,1988,11.08
47,20,1989,11.68
47,20,1990,11.95
47,20,1991,10.4
47,20,1992,11.48
47,20,1993,11
47,20,1994,12.74
47,20,1995,11.15
47,20,1996,9.56
47,20,1997,10.31
47,20,1998,10.73
47,20,1999,11
47,20,2000,12.45
47,20,2001,11.08
47,20,2002,11.91
47,20,2003,11.47
47,20,2004,11.21
47,20,2005,10.57
47,20,2006,11.46
47,20,2007,12.55
47,21,1983,11.54
47,21,1984,10.4
47,21,1985,9.45
47,21,1986,10.61
47,21,1987,9.56
47,21,1988,10.49
47,21,1989,11.21
47,21,1990,11.48
47,21,1991,9.92
47,21,1992,10.83
47,21,1993,10.36
47,21,1994,12.18
47,21,1995,10.51
47,21,1996,8.94
47,21,1997,9.6
47,21,1998,10.08
47,21,1999,10.49
47,21,2000,11.78
47,21,2001,10.39
47,21,2002,11.36
47,21,2003,10.89
47,21,2004,10.63
47,21,2005,9.86
47,21,2006,10.72
47,21,2007,11.92
47,22,1983,10.31
47,22,1984,9.3
47,22,1985,8.25
47,22,1986,9.46
47,22,1987,8.42
47,22,1988,9.25
47,22,1989,10.09
47,22,1990,10.35
47,22,1991,8.85
47,22,1992,9.43
47,22,1993,9.02
47,22,1994,10.98
47,22,1995,9.15
47,22,1996,7.6
47,22,1997,8.24
47,22,1998,8.77
47,22,1999,9.39
47,22,2000,10.36
47,22,2001,8.98
47,22,2002,10.18
47,22,2003,9.76
47,22,2004,9.41
47,22,2005,8.53
47,22,2006,9.2
47,22,2007,10.6
48,2,1983,11.81
48,2,1984,10.86
48,2,1985,10.73
48,2,1986,11.04
48,2,1987,10.68
48,2,1988,12.02
48,2,1989,12.49
48,2,1990,12.61
48,2,1991,11.32
48,2,1992,11.63
48,2,1993,11.04
48,2,1994,12.38
48,2,1995,12.04
48,2,1996,10.54
48,2,1997,11.59
48,2,1998,11.2
48,2,1999,11.75
48,2,2000,12.07
48,2,2001,11.7
48,2,2002,12.35
48,2,2003,12.67
48,2,2004,11.8
48,2,2005,11.86
48,2,2006,12.11
48,2,2007,12.17
48,3,1983,11.47
48,3,1984,10.39
48,3,1985,10.39
48,3,1986,10.78
48,3,1987,10.33
48,3,1988,11.77
48,3,1989,12.19
48,3,1990,12.28
48,3,1991,11.09
48,3,1992,11.43
48,3,1993,10.93
48,3,1994,12.09
48,3,1995,11.68
48,3,1996,10.15
48,3,1997,11.26
48,3,1998,10.91
48,3,1999,11.49
48,3,2000,11.82
48,3,2001,11.52
48,3,2002,12.14
48,3,2003,12.27
48,3,2004,11.49
48,3,2005,11.52
48,3,2006,11.98
48,3,2007,12.16
48,4,1983,10.83
48,4,1984,9.68
48,4,1985,9.76
48,4,1986,10.23
48,4,1987,9.74
48,4,1988,11.24
48,4,1989,11.59
48,4,1990,11.67
48,4,1991,10.58
48,4,1992,10.97
48,4,1993,10.53
48,4,1994,11.58
48,4,1995,11.04
48,4,1996,9.53
48,4,1997,10.74
48,4,1998,10.42
48,4,1999,11.03
48,4,2000,11.35
48,4,2001,11.06
48,4,2002,11.64
48,4,2003,11.65
48,4,2004,10.92
48,4,2005,10.97
48,4,2006,11.54
48,4,2007,11.84
48,5,1983,10.17
48,5,1984,8.99
48,5,1985,9.11
48,5,1986,9.62
48,5,1987,9.12
48,5,1988,10.64
48,5,1989,10.91
48,5,1990,10.97
48,5,1991,9.97
48,5,1992,10.38
48,5,1993,9.97
48,5,1994,10.99
48,5,1995,10.29
48,5,1996,8.83
48,5,1997,10.07
48,5,1998,9.85
48,5,1999,10.45
48,5,2000,10.78
48,5,2001,10.44
48,5,2002,10.98
48,5,2003,10.96
48,5,2004,10.23
48,5,2005,10.27
48,5,2006,10.88
48,5,2007,11.26
48,6,1983,9.63
48,6,1984,8.46
48,6,1985,8.56
48,6,1986,9.08
48,6,1987,8.56
48,6,1988,10.09
48,6,1989,10.27
48,6,1990,10.31
48,6,1991,9.38
48,6,1992,9.78
48,6,1993,9.37
48,6,1994,10.41
48,6,1995,9.55
48,6,1996,8.15
48,6,1997,9.34
48,6,1998,9.29
48,6,1999,9.82
48,6,2000,10.17
48,6,2001,9.77
48,6,2002,10.28
48,6,2003,10.3
48,6,2004,9.52
48,6,2005,9.48
48,6,2006,10.11
48,6,2007,10.53
48,7,1983,9.16
48,7,1984,8.03
48,7,1985,8.1
48,7,1986,8.61
48,7,1987,8.06
48,7,1988,9.58
48,7,1989,9.7
48,7,1990,9.74
48,7,1991,8.83
48,7,1992,9.22
48,7,1993,8.86
48,7,1994,9.94
48,7,1995,8.84
48,7,1996,7.55
48,7,1997,8.69
48,7,1998,8.79
48,7,1999,9.27
48,7,2000,9.57
48,7,2001,9.12
48,7,2002,9.6
48,7,2003,9.69
48,7,2004,8.86
48,7,2005,8.65
48,7,2006,9.37
48,7,2007,9.82
48,8,1983,8.51
48,8,1984,7.5
48,8,1985,7.41
48,8,1986,8.06
48,8,1987,7.39
48,8,1988,8.89
48,8,1989,9
48,8,1990,8.98
48,8,1991,8.11
48,8,1992,8.57
48,8,1993,8.41
48,8,1994,9.62
48,8,1995,8.32
48,8,1996,7.14
48,8,1997,8.25
48,8,1998,8.29
48,8,1999,8.75
48,8,2000,9.08
48,8,2001,8.59
48,8,2002,9.08
48,8,2003,9.23
48,8,2004,8.41
48,8,2005,8.06
48,8,2006,8.89
48,8,2007,9.28
48,9,1983,7.87
48,9,1984,7.01
48,9,1985,6.74
48,9,1986,7.46
48,9,1987,6.73
48,9,1988,8.26
48,9,1989,8.25
48,9,1990,8.24
48,9,1991,7.36
48,9,1992,7.97
48,9,1993,7.94
48,9,1994,9.31
48,9,1995,7.86
48,9,1996,6.75
48,9,1997,7.82
48,9,1998,7.82
48,9,1999,8.25
48,9,2000,8.7
48,9,2001,8.07
48,9,2002,8.65
48,9,2003,8.77
48,9,2004,8
48,9,2005,7.55
48,9,2006,8.43
48,9,2007,8.76
48,10,1983,7.46
48,10,1984,6.66
48,10,1985,6.26
48,10,1986,7.01
48,10,1987,6.28
48,10,1988,7.85
48,10,1989,7.68
48,10,1990,7.71
48,10,1991,6.75
48,10,1992,7.6
48,10,1993,7.56
48,10,1994,9.05
48,10,1995,7.51
48,10,1996,6.38
48,10,1997,7.44
48,10,1998,7.5
48,10,1999,7.93
48,10,2000,8.48
48,10,2001,7.73
48,10,2002,8.39
48,10,2003,8.41
48,10,2004,7.69
48,10,2005,7.16
48,10,2006,8.06
48,10,2007,8.43
48,11,1983,7.31
48,11,1984,6.45
48,11,1985,6
48,11,1986,6.73
48,11,1987,6.03
48,11,1988,7.65
48,11,1989,7.33
48,11,1990,7.42
48,11,1991,6.31
48,11,1992,7.44
48,11,1993,7.28
48,11,1994,8.85
48,11,1995,7.28
48,11,1996,6.04
48,11,1997,7.11
48,11,1998,7.32
48,11,1999,7.79
48,11,2000,8.39
48,11,2001,7.57
48,11,2002,8.27
48,11,2003,8.17
48,11,2004,7.49
48,11,2005,6.89
48,11,2006,7.76
48,11,2007,8.28
48,12,1983,7.21
48,12,1984,6.26
48,12,1985,5.79
48,12,1986,6.48
48,12,1987,5.78
48,12,1988,7.48
48,12,1989,7.09
48,12,1990,7.25
48,12,1991,6.04
48,12,1992,7.32
48,12,1993,7.06
48,12,1994,8.68
48,12,1995,7.05
48,12,1996,5.71
48,12,1997,6.75
48,12,1998,7.21
48,12,1999,7.67
48,12,2000,8.33
48,12,2001,7.44
48,12,2002,8.15
48,12,2003,7.99
48,12,2004,7.37
48,12,2005,6.67
48,12,2006,7.45
48,12,2007,8.16
48,13,1983,7.24
48,13,1984,6.15
48,13,1985,5.73
48,13,1986,6.37
48,13,1987,5.63
48,13,1988,7.34
48,13,1989,7.06
48,13,1990,7.24
48,13,1991,5.98
48,13,1992,7.26
48,13,1993,6.73
48,13,1994,8.34
48,13,1995,6.75
48,13,1996,4.98
48,13,1997,6.25
48,13,1998,7.02
48,13,1999,7.37
48,13,2000,8.16
48,13,2001,7.15
48,13,2002,7.83
48,13,2003,7.69
48,13,2004,7.01
48,13,2005,6.31
48,13,2006,7.02
48,13,2007,7.91
48,14,1983,7.54
48,14,1984,6.35
48,14,1985,5.92
48,14,1986,6.49
48,14,1987,5.83
48,14,1988,7.44
48,14,1989,7.29
48,14,1990,7.52
48,14,1991,6.16
48,14,1992,7.36
48,14,1993,6.67
48,14,1994,8.23
48,14,1995,6.68
48,14,1996,4.48
48,14,1997,6.02
48,14,1998,6.96
48,14,1999,7.19
48,14,2000,8.14
48,14,2001,7.04
48,14,2002,7.69
48,14,2003,7.61
48,14,2004,6.85
48,14,2005,6.22
48,14,2006,6.85
48,14,2007,7.81
48,15,1983,8.52
48,15,1984,7.31
48,15,1985,6.77
48,15,1986,7.35
48,15,1987,6.76
48,15,1988,8.25
48,15,1989,8.23
48,15,1990,8.46
48,15,1991,7.07
48,15,1992,8.24
48,15,1993,7.56
48,15,1994,9.04
48,15,1995,7.59
48,15,1996,5.2
48,15,1997,6.82
48,15,1998,7.65
48,15,1999,7.83
48,15,2000,8.96
48,15,2001,7.78
48,15,2002,8.41
48,15,2003,8.41
48,15,2004,7.67
48,15,2005,7.16
48,15,2006,7.74
48,15,2007,8.7
48,16,1983,9.9
48,16,1984,8.74
48,16,1985,8.01
48,16,1986,8.71
48,16,1987,8.09
48,16,1988,9.47
48,16,1989,9.62
48,16,1990,9.77
48,16,1991,8.41
48,16,1992,9.65
48,16,1993,9.12
48,16,1994,10.49
48,16,1995,9.17
48,16,1996,6.9
48,16,1997,8.31
48,16,1998,8.89
48,16,1999,9.06
48,16,2000,10.37
48,16,2001,9.1
48,16,2002,9.75
48,16,2003,9.81
48,16,2004,9.19
48,16,2005,8.8
48,16,2006,9.4
48,16,2007,10.3
48,17,1983,10.69
48,17,1984,9.57
48,17,1985,8.74
48,17,1986,9.62
48,17,1987,8.78
48,17,1988,10.04
48,17,1989,10.45
48,17,1990,10.54
48,17,1991,9.19
48,17,1992,10.43
48,17,1993,10.06
48,17,1994,11.29
48,17,1995,10.01
48,17,1996,8.04
48,17,1997,9.09
48,17,1998,9.61
48,17,1999,9.76
48,17,2000,11.18
48,17,2001,9.84
48,17,2002,10.52
48,17,2003,10.53
48,17,2004,10.06
48,17,2005,9.73
48,17,2006,10.5
48,17,2007,11.28
48,18,1983,10.41
48,18,1984,9.17
48,18,1985,8.28
48,18,1986,9.34
48,18,1987,8.39
48,18,1988,9.5
48,18,1989,9.95
48,18,1990,10.08
48,18,1991,8.73
48,18,1992,9.87
48,18,1993,9.51
48,18,1994,10.81
48,18,1995,9.47
48,18,1996,7.7
48,18,1997,8.61
48,18,1998,9.11
48,18,1999,9.27
48,18,2000,10.63
48,18,2001,9.22
48,18,2002,10.06
48,18,2003,9.91
48,18,2004,9.53
48,18,2005,9.1
48,18,2006,9.98
48,18,2007,10.82
48,19,1983,10.16
48,19,1984,8.84
48,19,1985,7.98
48,19,1986,9.1
48,19,1987,8.04
48,19,1988,9.09
48,19,1989,9.61
48,19,1990,9.77
48,19,1991,8.37
48,19,1992,9.45
48,19,1993,9.06
48,19,1994,10.46
48,19,1995,9.07
48,19,1996,7.36
48,19,1997,8.27
48,19,1998,8.74
48,19,1999,8.91
48,19,2000,10.26
48,19,2001,8.8
48,19,2002,9.72
48,19,2003,9.41
48,19,2004,9.09
48,19,2005,8.6
48,19,2006,9.55
48,19,2007,10.44
48,20,1983,10.21
48,20,1984,8.89
48,20,1985,8
48,20,1986,9.12
48,20,1987,8
48,20,1988,9.03
48,20,1989,9.67
48,20,1990,9.85
48,20,1991,8.41
48,20,1992,9.41
48,20,1993,8.97
48,20,1994,10.5
48,20,1995,9.04
48,20,1996,7.33
48,20,1997,8.27
48,20,1998,8.67
48,20,1999,8.92
48,20,2000,10.26
48,20,2001,8.74
48,20,2002,9.74
48,20,2003,9.34
48,20,2004,9.04
48,20,2005,8.5
48,20,2006,9.48
48,20,2007,10.43
48,21,1983,10.29
48,21,1984,9.09
48,21,1985,8.09
48,21,1986,9.19
48,21,1987,8.06
48,21,1988,9.07
48,21,1989,9.84
48,21,1990,10.04
48,21,1991,8.6
48,21,1992,9.45
48,21,1993,9.01
48,21,1994,10.69
48,21,1995,9.11
48,21,1996,7.42
48,21,1997,8.34
48,21,1998,8.67
48,21,1999,9.05
48,21,2000,10.33
48,21,2001,8.78
48,21,2002,9.89
48,21,2003,9.49
48,21,2004,9.15
48,21,2005,8.55
48,21,2006,9.48
48,21,2007,10.55
48,22,1983,9.66
48,22,1984,8.65
48,22,1985,7.57
48,22,1986,8.71
48,22,1987,7.53
48,22,1988,8.49
48,22,1989,9.37
48,22,1990,9.6
48,22,1991,8.23
48,22,1992,8.72
48,22,1993,8.45
48,22,1994,10.24
48,22,1995,8.54
48,22,1996,6.92
48,22,1997,7.77
48,22,1998,8.08
48,22,1999,8.62
48,22,2000,9.69
48,22,2001,8.17
48,22,2002,9.47
48,22,2003,9.09
48,22,2004,8.67
48,22,2005,8.02
48,22,2006,8.77
48,22,2007,9.99
49,2,1983,11.46
49,2,1984,10.65
49,2,1985,10.38
49,2,1986,10.56
49,2,1987,10.26
49,2,1988,11.54
49,2,1989,12.03
49,2,1990,12.21
49,2,1991,10.84
49,2,1992,11.21
49,2,1993,10.65
49,2,1994,11.83
49,2,1995,11.7
49,2,1996,9.93
49,2,1997,11.14
49,2,1998,10.85
49,2,1999,11.39
49,2,2000,11.56
49,2,2001,11.17
49,2,2002,11.88
49,2,2003,12.13
49,2,2004,11.4
49,2,2005,11.51
49,2,2006,11.73
49,2,2007,11.77
49,3,1983,11.19
49,3,1984,10.25
49,3,1985,10.06
49,3,1986,10.37
49,3,1987,9.98
49,3,1988,11.39
49,3,1989,11.83
49,3,1990,11.97
49,3,1991,10.7
49,3,1992,11.09
49,3,1993,10.58
49,3,1994,11.65
49,3,1995,11.45
49,3,1996,9.6
49,3,1997,10.89
49,3,1998,10.63
49,3,1999,11.24
49,3,2000,11.46
49,3,2001,11.08
49,3,2002,11.76
49,3,2003,11.95
49,3,2004,11.24
49,3,2005,11.28
49,3,2006,11.65
49,3,2007,11.75
49,4,1983,10.66
49,4,1984,9.61
49,4,1985,9.48
49,4,1986,9.91
49,4,1987,9.48
49,4,1988,10.98
49,4,1989,11.38
49,4,1990,11.48
49,4,1991,10.3
49,4,1992,10.72
49,4,1993,10.26
49,4,1994,11.28
49,4,1995,10.96
49,4,1996,9.07
49,4,1997,10.47
49,4,1998,10.25
49,4,1999,10.89
49,4,2000,11.14
49,4,2001,10.77
49,4,2002,11.41
49,4,2003,11.51
49,4,2004,10.86
49,4,2005,10.89
49,4,2006,11.31
49,4,2007,11.5
49,5,1983,10.13
49,5,1984,8.98
49,5,1985,8.9
49,5,1986,9.41
49,5,1987,8.94
49,5,1988,10.5
49,5,1989,10.87
49,5,1990,10.91
49,5,1991,9.82
49,5,1992,10.27
49,5,1993,9.84
49,5,1994,10.83
49,5,1995,10.39
49,5,1996,8.47
49,5,1997,9.96
49,5,1998,9.8
49,5,1999,10.46
49,5,2000,10.72
49,5,2001,10.34
49,5,2002,10.93
49,5,2003,10.95
49,5,2004,10.32
49,5,2005,10.36
49,5,2006,10.83
49,5,2007,11.17
49,6,1983,9.77
49,6,1984,8.55
49,6,1985,8.49
49,6,1986,9.04
49,6,1987,8.49
49,6,1988,10.12
49,6,1989,10.44
49,6,1990,10.42
49,6,1991,9.4
49,6,1992,9.89
49,6,1993,9.49
49,6,1994,10.47
49,6,1995,9.87
49,6,1996,7.94
49,6,1997,9.49
49,6,1998,9.41
49,6,1999,10.09
49,6,2000,10.33
49,6,2001,9.93
49,6,2002,10.45
49,6,2003,10.41
49,6,2004,9.77
49,6,2005,9.81
49,6,2006,10.38
49,6,2007,10.92
49,7,1983,9.61
49,7,1984,8.37
49,7,1985,8.32
49,7,1986,8.88
49,7,1987,8.28
49,7,1988,9.94
49,7,1989,10.22
49,7,1990,10.16
49,7,1991,9.16
49,7,1992,9.7
49,7,1993,9.34
49,7,1994,10.33
49,7,1995,9.53
49,7,1996,7.66
49,7,1997,9.22
49,7,1998,9.24
49,7,1999,9.91
49,7,2000,10.1
49,7,2001,9.67
49,7,2002,10.16
49,7,2003,10.07
49,7,2004,9.41
49,7,2005,9.41
49,7,2006,10.12
49,7,2007,10.82
49,8,1983,9.37
49,8,1984,8.2
49,8,1985,8.01
49,8,1986,8.63
49,8,1987,7.96
49,8,1988,9.64
49,8,1989,9.9
49,8,1990,9.76
49,8,1991,8.84
49,8,1992,9.42
49,8,1993,9.14
49,8,1994,10.2
49,8,1995,9.19
49,8,1996,7.41
49,8,1997,8.94
49,8,1998,9.04
49,8,1999,9.67
49,8,2000,9.92
49,8,2001,9.41
49,8,2002,9.85
49,8,2003,9.84
49,8,2004,9.13
49,8,2005,9.08
49,8,2006,9.88
49,8,2007,10.52
49,9,1983,9.02
49,9,1984,7.9
49,9,1985,7.59
49,9,1986,8.21
49,9,1987,7.45
49,9,1988,9.26
49,9,1989,9.46
49,9,1990,9.26
49,9,1991,8.38
49,9,1992,9.04
49,9,1993,8.8
49,9,1994,9.94
49,9,1995,8.77
49,9,1996,7.02
49,9,1997,8.54
49,9,1998,8.75
49,9,1999,9.29
49,9,2000,9.66
49,9,2001,9.03
49,9,2002,9.49
49,9,2003,9.5
49,9,2004,8.77
49,9,2005,8.68
49,9,2006,9.5
49,9,2007,10.08
49,10,1983,8.65
49,10,1984,7.52
49,10,1985,7.13
49,10,1986,7.73
49,10,1987,6.89
49,10,1988,8.85
49,10,1989,8.94
49,10,1990,8.74
49,10,1991,7.8
49,10,1992,8.61
49,10,1993,8.32
49,10,1994,9.53
49,10,1995,8.27
49,10,1996,6.5
49,10,1997,8
49,10,1998,8.36
49,10,1999,8.83
49,10,2000,9.32
49,10,2001,8.61
49,10,2002,9.09
49,10,2003,9.04
49,10,2004,8.3
49,10,2005,8.15
49,10,2006,8.96
49,10,2007,9.57
49,11,1983,8.35
49,11,1984,7.13
49,11,1985,6.73
49,11,1986,7.29
49,11,1987,6.4
49,11,1988,8.48
49,11,1989,8.46
49,11,1990,8.29
49,11,1991,7.24
49,11,1992,8.21
49,11,1993,7.79
49,11,1994,9.08
49,11,1995,7.75
49,11,1996,5.94
49,11,1997,7.39
49,11,1998,7.94
49,11,1999,8.4
49,11,2000,8.98
49,11,2001,8.21
49,11,2002,8.72
49,11,2003,8.54
49,11,2004,7.81
49,11,2005,7.58
49,11,2006,8.34
49,11,2007,9.07
49,12,1983,8.19
49,12,1984,6.86
49,12,1985,6.47
49,12,1986,6.99
49,12,1987,6.09
49,12,1988,8.17
49,12,1989,8.14
49,12,1990,8.03
49,12,1991,6.95
49,12,1992,7.97
49,12,1993,7.4
49,12,1994,8.81
49,12,1995,7.34
49,12,1996,5.52
49,12,1997,6.87
49,12,1998,7.65
49,12,1999,8.12
49,12,2000,8.79
49,12,2001,7.94
49,12,2002,8.47
49,12,2003,8.25
49,12,2004,7.52
49,12,2005,7.17
49,12,2006,7.85
49,12,2007,8.74
49,13,1983,8.28
49,13,1984,6.86
49,13,1985,6.53
49,13,1986,7.06
49,13,1987,6.14
49,13,1988,8.09
49,13,1989,8.18
49,13,1990,8.09
49,13,1991,6.98
49,13,1992,8.07
49,13,1993,7.33
49,13,1994,8.72
49,13,1995,7.34
49,13,1996,5.29
49,13,1997,6.78
49,13,1998,7.64
49,13,1999,8.07
49,13,2000,8.79
49,13,2001,7.76
49,13,2002,8.36
49,13,2003,8.17
49,13,2004,7.46
49,13,2005,7.04
49,13,2006,7.8
49,13,2007,8.72
49,14,1983,8.45
49,14,1984,7
49,14,1985,6.63
49,14,1986,7.2
49,14,1987,6.29
49,14,1988,8.11
49,14,1989,8.29
49,14,1990,8.25
49,14,1991,7.07
49,14,1992,8.16
49,14,1993,7.35
49,14,1994,8.72
49,14,1995,7.36
49,14,1996,5.11
49,14,1997,6.74
49,14,1998,7.64
49,14,1999,8
49,14,2000,8.8
49,14,2001,7.63
49,14,2002,8.29
49,14,2003,8.15
49,14,2004,7.47
49,14,2005,7.05
49,14,2006,7.79
49,14,2007,8.74
49,15,1983,8.84
49,15,1984,7.44
49,15,1985,6.92
49,15,1986,7.55
49,15,1987,6.69
49,15,1988,8.39
49,15,1989,8.63
49,15,1990,8.64
49,15,1991,7.37
49,15,1992,8.48
49,15,1993,7.69
49,15,1994,9.04
49,15,1995,7.75
49,15,1996,5.42
49,15,1997,7.01
49,15,1998,7.87
49,15,1999,8.17
49,15,2000,9.07
49,15,2001,7.78
49,15,2002,8.51
49,15,2003,8.42
49,15,2004,7.8
49,15,2005,7.43
49,15,2006,8.13
49,15,2007,9.09
49,16,1983,9.33
49,16,1984,8.03
49,16,1985,7.3
49,16,1986,8.03
49,16,1987,7.19
49,16,1988,8.79
49,16,1989,9.08
49,16,1990,9.11
49,16,1991,7.78
49,16,1992,8.94
49,16,1993,8.25
49,16,1994,9.51
49,16,1995,8.35
49,16,1996,6.1
49,16,1997,7.45
49,16,1998,8.25
49,16,1999,8.49
49,16,2000,9.48
49,16,2001,8.1
49,16,2002,8.91
49,16,2003,8.87
49,16,2004,8.32
49,16,2005,8.02
49,16,2006,8.71
49,16,2007,9.64
49,17,1983,9.53
49,17,1984,8.34
49,17,1985,7.41
49,17,1986,8.28
49,17,1987,7.42
49,17,1988,8.85
49,17,1989,9.28
49,17,1990,9.27
49,17,1991,7.96
49,17,1992,9.09
49,17,1993,8.52
49,17,1994,9.66
49,17,1995,8.55
49,17,1996,6.52
49,17,1997,7.58
49,17,1998,8.39
49,17,1999,8.55
49,17,2000,9.64
49,17,2001,8.2
49,17,2002,9.08
49,17,2003,9.02
49,17,2004,8.56
49,17,2005,8.24
49,17,2006,9.02
49,17,2007,9.92
49,18,1983,9.16
49,18,1984,7.98
49,18,1985,6.93
49,18,1986,7.94
49,18,1987,6.99
49,18,1988,8.33
49,18,1989,8.76
49,18,1990,8.78
49,18,1991,7.5
49,18,1992,8.52
49,18,1993,8.06
49,18,1994,9.19
49,18,1995,8.03
49,18,1996,6.2
49,18,1997,7.1
49,18,1998,7.92
49,18,1999,8.04
49,18,2000,9.16
49,18,2001,7.65
49,18,2002,8.69
49,18,2003,8.42
49,18,2004,8.1
49,18,2005,7.71
49,18,2006,8.6
49,18,2007,9.46
49,19,1983,8.9
49,19,1984,7.7
49,19,1985,6.61
49,19,1986,7.71
49,19,1987,6.67
49,19,1988,7.95
49,19,1989,8.42
49,19,1990,8.47
49,19,1991,7.17
49,19,1992,8.1
49,19,1993,7.68
49,19,1994,8.83
49,19,1995,7.65
49,19,1996,5.92
49,19,1997,6.81
49,19,1998,7.56
49,19,1999,7.7
49,19,2000,8.86
49,19,2001,7.25
49,19,2002,8.4
49,19,2003,7.97
49,19,2004,7.72
49,19,2005,7.28
49,19,2006,8.25
49,19,2007,9.08
49,20,1983,8.96
49,20,1984,7.78
49,20,1985,6.67
49,20,1986,7.79
49,20,1987,6.69
49,20,1988,7.93
49,20,1989,8.5
49,20,1990,8.55
49,20,1991,7.22
49,20,1992,8.07
49,20,1993,7.64
49,20,1994,8.9
49,20,1995,7.66
49,20,1996,5.96
49,20,1997,6.91
49,20,1998,7.55
49,20,1999,7.74
49,20,2000,8.92
49,20,2001,7.25
49,20,2002,8.46
49,20,2003,7.95
49,20,2004,7.71
49,20,2005,7.24
49,20,2006,8.2
49,20,2007,9.07
49,21,1983,9.19
49,21,1984,8.07
49,21,1985,6.94
49,21,1986,8.05
49,21,1987,6.89
49,21,1988,8.12
49,21,1989,8.83
49,21,1990,8.87
49,21,1991,7.54
49,21,1992,8.28
49,21,1993,7.83
49,21,1994,9.26
49,21,1995,7.93
49,21,1996,6.24
49,21,1997,7.22
49,21,1998,7.73
49,21,1999,8.03
49,21,2000,9.19
49,21,2001,7.5
49,21,2002,8.76
49,21,2003,8.25
49,21,2004,7.98
49,21,2005,7.47
49,21,2006,8.33
49,21,2007,9.29
49,22,1983,9.06
49,22,1984,8.01
49,22,1985,6.88
49,22,1986,8.02
49,22,1987,6.77
49,22,1988,7.96
49,22,1989,8.82
